path_id,stress_fraction,terminal_payoff,Unhedged short option,Constant-correlation hedge,Regime-switching hedge
94,0.08333333333333333,5.699261544570135,2.6977608403092486,1.7985162153917287,1.792831903725471
95,0.16666666666666666,26.70964071287557,-18.312618327996184,-1.2210274683993987,-0.8011953080909677
96,0.16666666666666666,18.667238928493987,-10.270216543614604,0.20695518102276367,0.2047343049075323
97,0.25,22.915635333925252,-14.518612949045869,0.8180057257856106,0.4931277411885304
98,0.25,0.0,8.397022384879383,-1.4665036650722798,-1.259316632196299
99,0.4166666666666667,0.0,8.397022384879383,-0.3540057305205321,-0.3561343540292743
100,0.16666666666666666,28.933375944791123,-20.53635355991174,0.47927230467514903,0.7606751500429993
101,0.08333333333333333,0.0,8.397022384879383,-0.15768523109509472,0.01240732154255292
102,0.16666666666666666,0.0,8.397022384879383,-0.3044325671350733,-0.4664254237989349
103,0.08333333333333333,22.51411913354255,-14.117096748663167,-1.5055072554062434,-1.4199480100055553
104,0.08333333333333333,0.0,8.397022384879383,-1.320936887572497,-1.0289829041374063
105,0.3333333333333333,6.063889494955319,2.333132889924064,1.1105861231949916,0.9853662123715736
106,0.16666666666666666,0.0,8.397022384879383,0.3282386370525021,0.21700982425772963
107,0.08333333333333333,8.453783998152502,-0.05676161327311924,0.3182367006519229,-0.45254854562823255
108,0.25,0.0,8.397022384879383,-0.5096045388774684,-0.07732832488061803
109,0.3333333333333333,0.0,8.397022384879383,1.0603001195024135,0.7265636107448765
110,0.16666666666666666,0.0,8.397022384879383,-3.50493673213818,-3.8308766206567633
111,0.16666666666666666,0.0,8.397022384879383,0.08871906168718419,0.18217541945586416
112,0.4166666666666667,1.4209361712429,6.976086213636483,-1.815924424337819,-2.1170240784647802
113,0.16666666666666666,0.0,8.397022384879383,0.014306910851122012,0.03112994441072381
114,0.08333333333333333,0.0,8.397022384879383,-0.7562624314179953,-0.689656923898359
115,0.0,0.0,8.397022384879383,0.8863732950302428,0.6201000976962874
116,0.3333333333333333,0.0,8.397022384879383,-3.9798166415611425,-3.4583493126750193
117,0.16666666666666666,25.31368072721392,-16.916658342334536,0.5880035199180895,1.1183979411739386
118,0.16666666666666666,32.1368106308872,-23.739788246007812,-0.6053775313117171,-1.132014828149778
119,0.16666666666666666,6.499847380975083,1.8971750039042998,-1.4737377301769499,-1.2694855979093518
120,0.16666666666666666,40.293720576001846,-31.89669819112246,0.6674426909526687,0.6971679133725104
121,0.3333333333333333,17.883079045250113,-9.48605666037073,1.2851669703168227,1.3236662319525294
122,0.16666666666666666,0.0,8.397022384879383,-1.4995881290708986,-1.2047488801527342
123,0.16666666666666666,1.4734810218334786,6.923541363045905,-1.0102486076049217,-1.3819801165153933
124,0.0,0.0,8.397022384879383,0.7615677674955705,0.24546047854386188
125,0.16666666666666666,0.0,8.397022384879383,4.363686129455985,4.161366663999559
126,0.25,0.0,8.397022384879383,1.1839192252736805,1.1841592567505217
127,0.08333333333333333,28.444772636357726,-20.04775025147834,-0.36700008211005297,0.3082766643212409
128,0.25,21.070673653827754,-12.67365126894837,1.839747831627804,1.7900506445648148
129,0.3333333333333333,19.96543306444302,-11.568410679563636,-1.8183147987480481,-2.208066358089283
130,0.16666666666666666,26.793481126592155,-18.39645874171277,0.7954814521725098,0.9632421462192298
131,0.25,8.552142058200843,-0.15511967332145993,-0.1645874370269098,-0.15567755672830685
132,0.25,14.496130338678213,-6.09910795379883,-0.7283529219674847,-0.6869986453036887
133,0.16666666666666666,6.263571698448786,2.1334506864305975,1.7551750132642496,1.4579184630056687
134,0.0,15.403766677411483,-7.006744292532099,1.91046489129738,1.8236814162459751
135,0.16666666666666666,0.0,8.397022384879383,0.20451927196896094,0.17589427227225707
136,0.16666666666666666,20.445058824275264,-12.048036439395881,-2.0918333045363084,-2.0597170332913777
137,0.16666666666666666,0.0,8.397022384879383,-0.5823267729159173,-0.25839475264901807
138,0.08333333333333333,23.882455892557232,-15.485433507677849,0.21025456363142325,0.05284588683127822
139,0.25,0.0,8.397022384879383,1.3671292729669327,1.491153433382389
140,0.5833333333333334,0.0,8.397022384879383,0.3290338370491946,0.013778322778640766
141,0.08333333333333333,0.0,8.397022384879383,1.2634273804414595,0.9532401866086744
142,0.16666666666666666,0.0,8.397022384879383,1.924200986000364,1.629994585081561
143,0.3333333333333333,0.0,8.397022384879383,-0.9113482465994878,-1.2491637938706717
144,0.16666666666666666,19.496962333684564,-11.099939948805181,-1.01360808223653,-0.956994154974879
145,0.0,3.9996802438256935,4.39734214105369,1.6688340358407459,1.3954489557636975
146,0.08333333333333333,0.0,8.397022384879383,-0.40518224328477975,-0.33201882080064055
147,0.16666666666666666,16.584560072070715,-8.187537687191332,-1.0134411753937513,-0.9562955535476476
148,0.08333333333333333,0.0,8.397022384879383,0.7497065665147237,0.6926608688548508
149,0.3333333333333333,0.0,8.397022384879383,-0.5260987239548981,-0.6065985070165555
150,0.16666666666666666,0.0,8.397022384879383,0.5987035049401257,0.16108127722527144
151,0.16666666666666666,14.92814295846432,-6.531120573584937,1.3969920906372693,1.0561067150806593
152,0.0,6.02926424070354,2.367758144175843,0.19695169855890526,0.07112822219355053
153,0.16666666666666666,0.0,8.397022384879383,-1.1930765220344952,-1.902306735387043
154,0.0,5.869529693563763,2.5274926913156204,0.8397193187353764,0.7434802689836602
155,0.0,0.0,8.397022384879383,0.3957951760314434,0.18940245131682065
156,0.3333333333333333,4.130920401782305,4.266101983097078,1.1297230181627071,0.8990169314993182
157,0.3333333333333333,17.33843023882264,-8.941407853943256,0.3291596474279572,0.15503493066023566
158,0.25,10.342999546968699,-1.9459771620893154,-1.810990738785378,-2.25101522768734
159,0.08333333333333333,19.82138352972953,-11.424361144850147,1.4907618564918295,1.6840017762446706
160,0.25,8.952846939601116,-0.5558245547217329,-1.3154322070679854,-1.170542772564339
161,0.3333333333333333,0.0,8.397022384879383,0.8102244262244956,0.6899295783366635
162,0.08333333333333333,22.671185556688698,-14.274163171809315,0.33651149120061064,0.3607769580149238
163,0.16666666666666666,11.427290085611432,-3.0302677007320487,-0.43214031524141205,-0.3557800942804761
164,0.08333333333333333,17.964673229721626,-9.567650844842243,-1.5407817238838817,-1.687119602916141
165,0.16666666666666666,26.182994845812402,-17.785972460933017,-1.107449558707529,-0.9199050782707587
166,0.4166666666666667,29.131029542711758,-20.734007157832373,-0.23886146630273686,-0.8727144344989739
167,0.08333333333333333,16.71564249775261,-8.318620112873228,0.5066369811657552,0.49352000647013483
168,0.4166666666666667,6.373959046169546,2.0230633387098376,0.9283570173557649,0.7938938401593276
169,0.16666666666666666,15.070834212502007,-6.6738118276226235,0.08482127765940106,-0.11135545649675294
170,0.25,0.0,8.397022384879383,2.6328898478300777,2.3845903611659978
171,0.25,42.357534309869095,-33.96051192498971,-1.5953075670031183,-1.2000524923665523
172,0.16666666666666666,0.0,8.397022384879383,1.0485321139993466,0.7937461850212577
173,0.0,1.3271990669366431,7.06982331794274,2.879860973385135,2.8383460104248144
174,0.16666666666666666,7.508613126975149,0.8884092579042342,1.2937505537944958,1.1459969561785215
175,0.4166666666666667,0.9236609433436627,7.473361441535721,-4.006740501838507,-3.7803829412697354
176,0.16666666666666666,24.77241587726691,-16.375393492387524,-2.654535025799376,-2.5469730215354645
177,0.25,0.16156834411154364,8.23545404076784,0.7047596470627688,0.9908029935690017
178,0.16666666666666666,16.990902938382206,-8.593880553502823,-0.7445783360057732,-1.138017439535048
179,0.08333333333333333,0.0,8.397022384879383,-0.6441856209850043,-0.48394387175257525
180,0.25,0.0,8.397022384879383,-1.2572277745713176,-1.3997872219584506
181,0.25,0.0,8.397022384879383,1.3864549620675526,1.4501042649825033
182,0.08333333333333333,0.0,8.397022384879383,-0.24298443579354298,-0.46045808124442256
183,0.25,7.614512056267017,0.782510328612366,-2.4226911442912353,-1.9933720514462152
184,0.25,2.9319167936114496,5.465105591267934,-0.28358894584159344,-0.3446258016937911
185,0.08333333333333333,10.338625420925922,-1.9416030360465388,-3.8290451947474935,-3.695534953378015
186,0.08333333333333333,0.0,8.397022384879383,1.7355114686754938,1.307474251762251
187,0.0,0.0,8.397022384879383,1.447207950312972,1.3263457936590228
188,0.16666666666666666,9.120216193316338,-0.7231938084369549,0.2159930860495365,0.01889734344081262
189,0.16666666666666666,0.0,8.397022384879383,2.482088854193047,2.26880503538369
190,0.16666666666666666,12.565591192790578,-4.168568807911194,-0.4163697000317228,-0.8045358753795995
191,0.3333333333333333,42.39610483884587,-33.99908245396649,-0.8573384342229105,-0.6874480881906067
192,0.25,0.0,8.397022384879383,-1.013277543806396,-0.9118514006899545
193,0.16666666666666666,6.509821207976756,1.887201176902627,-0.27903251069417934,-0.3110584551065756
194,0.08333333333333333,0.0,8.397022384879383,0.5435934533478581,0.6385291956131516
195,0.25,0.0,8.397022384879383,1.7366869092375126,1.852921957030965
196,0.16666666666666666,8.357985039062925,0.03903734581645857,-0.33085555888439444,-0.09572254655644485
197,0.25,22.442780073833774,-14.04575768895439,0.5609059984333697,0.7912916423119754
198,0.16666666666666666,10.54511425245471,-2.148091867575326,0.7439965034250804,0.9211037380233336
199,0.0,45.21231828513041,-36.81529590025102,-1.1597472644805862,-0.9112062602945343
200,0.08333333333333333,0.04782756158699897,8.349194823292384,2.283944917391807,2.1452984740359042
201,0.25,16.477795723689738,-8.080773338810355,0.629255451146534,0.8819170588045893
202,0.0,4.77974581175468,3.6172765731247036,1.288219611949458,0.9812199781293742
203,0.25,12.496583292942418,-4.099560908063035,2.4655031908787493,2.4528872004317606
204,0.25,9.371603818604243,-0.9745814337248593,-0.3658418643115482,-0.9095704940580731
205,0.16666666666666666,3.807308851910051,4.589713532969332,1.908295344506584,2.074133568026923
206,0.08333333333333333,16.014198388643308,-7.617176003763925,0.2683730360770511,0.05428708413472805
207,0.08333333333333333,0.0,8.397022384879383,1.3661059983739747,0.9016558406121984
208,0.16666666666666666,0.0,8.397022384879383,-1.4792643160857466,-1.7137031227501565
209,0.3333333333333333,0.0,8.397022384879383,0.020224331615708024,0.6554052443845961
210,0.08333333333333333,0.0,8.397022384879383,1.5226009018826154,1.3297402464465229
211,0.25,16.72384652899092,-8.326824144111535,0.44581528825995065,0.7409267247350328
212,0.25,0.0,8.397022384879383,3.6790390387651826,3.524585070041475
213,0.16666666666666666,2.7429127036156444,5.654109681263739,1.877933302613144,1.3752634144754836
214,0.08333333333333333,8.388693842032723,0.008328542846660625,0.8514529402981452,0.5731336898797537
215,0.4166666666666667,19.104553460966713,-10.70753107608733,-0.8245024817955482,-1.2680680955027555
216,0.16666666666666666,0.0,8.397022384879383,1.0580850669540791,0.891428807735478
217,0.16666666666666666,8.250660035012004,0.1463623498673794,0.2768412481939748,0.0993561821378961
218,0.25,14.484467976706782,-6.087445591827398,-1.1790587702442537,-1.5795876614550508
219,0.16666666666666666,5.303204056143699,3.0938183287356846,-2.1924604824172462,-2.086997708144395
220,0.08333333333333333,0.0,8.397022384879383,-0.10768998170935795,0.1518546812712982
221,0.16666666666666666,0.0,8.397022384879383,-0.0765248832576518,-0.2647374427310325
222,0.16666666666666666,0.0,8.397022384879383,0.5225689110162756,0.4163631100686995
223,0.08333333333333333,16.299808473061717,-7.902786088182333,1.849950137325763,1.676964529202479
224,0.25,28.234501813390096,-19.83747942851071,-1.3338595492973297,-1.0191616847163232
225,0.16666666666666666,18.12485094235234,-9.727828557472955,1.5159118262571099,1.368921634672077
226,0.08333333333333333,0.0,8.397022384879383,-0.7964658671755512,-0.5373306287034163
227,0.25,0.0,8.397022384879383,-0.20638272808922184,0.12941360719995232
228,0.3333333333333333,0.0,8.397022384879383,-1.2163258047567689,-0.7770807198897998
229,0.25,22.891125774106968,-14.494103389227584,-1.540613620980949,-1.87969193657446
230,0.3333333333333333,0.0,8.397022384879383,0.4187049698345397,0.40810981784143296
231,0.08333333333333333,0.0,8.397022384879383,-0.11785770814157281,-0.2199531871429894
232,0.16666666666666666,6.601081512057306,1.7959408728220776,1.0576009413376681,0.6967951914073183
233,0.3333333333333333,36.398105861526545,-28.00108347664716,0.2848010638999767,0.2865137241163609
234,0.4166666666666667,0.0,8.397022384879383,-1.652051346884605,-1.5596101286459925
235,0.16666666666666666,2.613637994813814,5.783384390065569,3.2998101617268887,3.2490125422423404
236,0.3333333333333333,2.585658929088737,5.811363455790646,3.3982128674197725,3.340105000524183
237,0.25,0.0,8.397022384879383,0.22461998178367915,0.17853456904387288
238,0.25,0.0,8.397022384879383,0.09193096703628341,-0.07958292249347036
239,0.25,0.0,8.397022384879383,-1.288439215923674,-1.2316590595487709
240,0.3333333333333333,30.744802601114145,-22.34778021623476,-0.39977274773637816,-0.3287269862876201
241,0.16666666666666666,0.0,8.397022384879383,-0.020580870893105674,-0.05655052796615745
242,0.16666666666666666,0.0,8.397022384879383,3.7045165943969707,3.6781252310499646
243,0.0,3.441906094911417,4.955116289967966,-1.1273217382457972,-1.1216978195024723
244,0.25,0.0,8.397022384879383,-0.2366741195047357,-0.16587073524539697
245,0.16666666666666666,5.601769770893412,2.795252613985971,1.2985655335281336,1.3264403906301538
246,0.16666666666666666,0.0,8.397022384879383,-1.4700537156739906,-1.4694500349111272
247,0.25,0.0,8.397022384879383,-0.1202016909131034,-0.3588483613567388
248,0.3333333333333333,0.0,8.397022384879383,-0.18729110241766858,-0.058347950615112276
249,0.3333333333333333,0.0,8.397022384879383,-2.2125157440147145,-1.9536266812679057
